BILLY-25,MODEL-25,UCVM-25,MODEL-0,UCVM-0
7913.211522,7911.25288428,7923.06350557,7889.401,7904.901
7921.289954,7919.03052749,7931.81184698,7908.61,7925.569
7929.221476,7926.66232449,7940.42140023,7927.685,7946.214
7934.878116,7932.16190888,7947.10940292,7942.104,7962.722
7939.977009,7937.10664667,7953.25651365,7954.94,7978.127
7944.508927,7941.60276894,7959.144411,7964.312,7989.924
7948.362872,7945.43071088,7964.50749981,7972.626,8000.751
7952.575217,7949.69869512,7970.6481684,7979.065,8009.728
7956.595982,7953.77836947,7976.62173587,7985.351,8018.421
7962.339796,7959.61146021,7984.48393464,7992.047,8027.495
7976.160965,7973.3377178,7999.4983887,8007.77,8044.644
7988.813745,7985.88408804,8013.12349481,8022.896,8060.548
7998.578278,7995.43976509,8023.95939792,8035.177,8073.85
8004.067013,8000.82350404,8030.53978393,8042.981,8082.497
8006.227528,8002.89986697,8034.03849404,8047.234,8087.918
8005.522787,8002.21838793,8034.0636386,8047.761,8088.908
8002.705386,7999.33796847,8031.81927489,8045.641,8086.931
7997.194033,7993.89648597,8026.15932641,8039.288,8079.843
7990.597009,7987.36590811,8019.4616509,8031.523,8071.486
7980.73915,7977.64066628,8008.90185083,8018.602,8057.391
7970.744029,7967.80139562,7998.13782468,8004.804,8042.469
7955.078304,7952.3150792,7981.37634833,7983.321,8019.455
7939.257574,7936.70110458,7964.50098577,7961.342,7995.885
7916.690334,7914.33031257,7940.73634025,7931.166,7963.784
7893.753372,7891.59572357,7916.62207343,7900.598,7931.208
7864.657597,7862.59367282,7886.33503691,7863.529,7892.18
7835.483237,7833.51618416,7855.99324721,7826.482,7853.183
7804.262611,7802.20127566,7823.62986236,7788.184,7813.267
7773.003633,7770.83932026,7791.21603883,7749.932,7773.413
7746.937632,7744.43136947,7763.85073779,7720.313,7742.234
7721.760181,7718.92042138,7737.33557747,7691.512,7711.864
7706.131588,7702.85393849,7720.1196955,7676.472,7694.603
7692.39396,7688.68418839,7704.7543491,7663.251,7679.096
7684.343779,7680.24497116,7694.90914302,7657.183,7670.195
7676.231761,7671.75645136,7685.79161745,7650.362,7662.905
