BILLY-25,MODEL-25,UCVM-25,MODEL-0,UCVM-0
6762.733353,6760.45201538,6759.91829988,6800.414,6797.767
6758.091499,6755.70682737,6754.91250365,6790.077,6787.109
6741.951745,6739.63162053,6738.58078124,6769.014,6765.887
6730.085183,6727.87743329,6726.5990719,6751.858,6748.632
6718.302664,6716.20663706,6714.7031807,6734.8,6731.478
6711.292057,6709.34554364,6707.66527336,6722.735,6719.395
6704.32579,6702.52826182,6700.6730519,6710.717,6707.359
6698.376744,6696.75380507,6694.79187659,6700.823,6697.553
6692.630031,6691.20801307,6689.14514418,6691.163,6687.975
6689.840185,6688.58245867,6686.47113956,6685.163,6682.103
6687.217147,6686.13161284,6683.96218339,6679.249,6676.302
6687.619243,6686.68486198,6684.51583929,6677.076,6674.272
6688.040388,6687.25691926,6685.08932718,6674.916,6672.251
6692.075517,6691.43853441,6689.3388143,6676.123,6673.626
6696.108074,6695.6130496,6693.58069935,6677.333,6675.006
6707.032933,6706.69390542,6704.83508766,6684.388,6682.338
6743.488108,6750.31881738,6749.65723875,6691.088,6689.307
7024.23594,7041.45640869,7042.02109073,6709.125,6707.411
7693.936182,7694.02520723,7684.19273702,7738.075,7738.728
7764.385144,7764.52075779,7765.06706767,7737.823,7738.8
7768.353998,7768.523604,7769.41335909,7738.197,7739.512
7760.65278,7761.01334218,7762.03452557,7730.833,7732.223
7752.982253,7753.53352672,7754.68610188,7723.488,7724.95
7744.10366,7744.86342522,7746.11400807,7716.268,7717.79
7735.265398,7736.23321953,7737.58125336,7709.067,7710.65
7729.318524,7730.46785121,7731.91464821,7705.526,7707.221
7723.406094,7724.73648789,7726.28187851,7701.997,7703.803
7721.324975,7722.78229027,7724.43616225,7702.993,7704.987
7719.404867,7720.99172818,7722.76369319,7704.125,7706.321
7721.098116,7722.76227413,7724.66924221,7709.478,7711.938
7722.825844,7724.56744521,7726.61062937,7714.851,7717.574
7728.455421,7730.20398539,7732.38842407,7724.943,7727.946
7730.701423,7732.54513033,7734.79649673,7730.771,7733.964
7735.371207,7737.23001845,7739.51767051,7739.446,7742.748
7736.867566,7738.77894502,7741.09404037,7744.628,7748.051
7742.137978,7744.00009227,7746.34382353,7753.666,7757.196
7747.132941,7748.93134871,7751.32002153,7762.592,7766.244
7754.534837,7756.21178585,7758.63387043,7773.306,7777.054
7761.297017,7762.8364752,7765.19670242,7782.403,7786.128
7769.328212,7770.7095271,7772.9901807,7791.856,7795.52
7777.460281,7778.676198,7780.88364321,7801.489,7805.098
7785.131111,7786.19272434,7788.29933333,7809.539,7813.042
7793.09634,7793.99736063,7796.00799692,7817.94,7821.34
7798.876082,7799.64923414,7801.54320108,7822.833,7826.088
7805.086644,7805.72541369,7807.50722607,7828.208,7831.322
7809.037124,7809.57987543,7811.22494848,7830.21,7833.115
7812.806894,7813.25349135,7814.76242445,7832.038,7834.734
7813.722587,7814.12370973,7815.44086928,7830.381,7832.751
7814.690638,7815.04413572,7816.1714456,7828.811,7830.855
7813.782011,7814.13281738,7815.00614341,7825.444,7827.039
7812.60456,7812.95502768,7813.5747524,7821.8,7822.946
7809.696547,7810.08619877,7810.4193218,7817.155,7817.783
7807.367928,7807.79292887,7807.84349827,7813.1,7813.212
7804.239493,7804.71321146,7804.50207113,7809.238,7808.878
7801.982103,7802.50489196,7802.03887966,7806.212,7805.387
7800.1592,7800.71397116,7800.026005,7804.434,7803.244
7798.343656,7798.93039023,7797.79599846,7802.656,7799.863
